uID,variable,factor,.id,source,haus1.1,haus1.1t_1,haus2.1,haus2.1t_1,Source.Global,Source.Primary,Source.Secondary,Country,Location,Language,Weird,Execution,SubjectPool,Setting,Tablet,Pencil,StudyOrderN,IDiffOrderN,study.order,analysis.type,subset,case.include
2357,No,GreaterGood,ML2_Slate1_Hungarian_Inlab_execution_illegal_DEPLOY_r.csv,eltetab,,,2,38.613,elte,elte,eltetab,Hungary,"Eotvos Lorand University, in Budapest, Hungary",Hungarian,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|Critcher|Huang|Anderson|VanLange|Inbar|Alter|Miyamoto|Graham|Rottenstrich|Hauser|Ross.Slate1|Bauer,ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.),11,Order,all,TRUE
2381,No,GreaterGood,ML2_Slate1_Hungarian_Inlab_execution_illegal_DEPLOY_r.csv,elte,,,2,52.505,elte,elte,elte,Hungary,"Eotvos Lorand University, in Budapest, Hungary",Hungarian,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Ross.Slate1|VanLange|Anderson|Bauer|Inbar|Alter|Huang|Miyamoto|Graham|Hauser|Critcher|Kay,ID: Mood|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Subjective wellbeing,11,Order,all,TRUE
2406,No,GreaterGood,ML2_Slate1_Hungarian_Inlab_execution_illegal_DEPLOY_r.csv,eltetab,,,2,30.705,elte,elte,eltetab,Hungary,"Eotvos Lorand University, in Budapest, Hungary",Hungarian,1,illegal,Yes,In a lab,Tablets,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|VanLange|Inbar|Alter|Graham|Bauer|Critcher|Kay|Anderson|Ross.Slate1|Hauser|Miyamoto|Rottenstrich,ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood,11,Order,all,TRUE
2562,No,GreaterGood,ML2_Slate1_IndiaEng_execution_legal_MTurk_r.csv,mturk_india,,,2,203.753,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Inbar|Ross.Slate1|Huang|VanLange|Bauer|Alter|Critcher|Kay|Miyamoto|Anderson|Hauser|Graham|Rottenstrich,ID: Global self-esteem SISE|ID: Mood|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Cognitive reflection,11,Order,all,TRUE
2602,No,GreaterGood,ML2_Slate1_IndiaEng_execution_legal_MTurk_r.csv,mturk_india,,,2,20.361,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Critcher|Bauer|Ross.Slate1|Anderson|Alter|Miyamoto|Kay|VanLange|Inbar|Hauser|Huang|Graham,ID: Mood|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: TIPI for Big-Five,11,Order,all,TRUE
2605,No,GreaterGood,ML2_Slate1_IndiaEng_execution_legal_MTurk_r.csv,mturk_india,,,2,45.413,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Huang|Kay|Anderson|Graham|Critcher|Bauer|Inbar|VanLange|Rottenstrich|Hauser|Ross.Slate1|Miyamoto,ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood,11,Order,all,TRUE
2622,Yes,GreaterGood,ML2_Slate1_IndiaEng_execution_legal_MTurk_r.csv,mturk_india,,,1,30.551,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|VanLange|Graham|Bauer|Huang|Kay|Critcher|Miyamoto|Ross.Slate1|Inbar|Hauser|Rottenstrich|Anderson,ID: Mood|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Global self-esteem SISE,11,Order,all,TRUE
2672,Yes,GreaterGood,ML2_Slate1_IndiaEng_execution_legal_MTurk_r.csv,mturk_india,,,1,39.542,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Inbar|VanLange|Huang|Bauer|Anderson|Graham|Kay|Miyamoto|Rottenstrich|Critcher|Hauser|Alter|Ross.Slate1,ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Cognitive reflection,11,Order,all,TRUE
2694,No,GreaterGood,ML2_Slate1_IndiaEng_execution_legal_MTurk_r.csv,mturk_india,,,2,73.673,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Rottenstrich|VanLange|Graham|Bauer|Alter|Kay|Anderson|Critcher|Miyamoto|Hauser|Inbar|Ross.Slate1,ID: Subjective wellbeing|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE,11,Order,all,TRUE
2701,Yes,GreaterGood,ML2_Slate1_IndiaEng_execution_legal_MTurk_r.csv,mturk_india,,,1,129.068,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Inbar|Anderson|Ross.Slate1|Graham|Critcher|Alter|Miyamoto|Rottenstrich|VanLange|Huang|Hauser|Kay|Bauer,ID: Subjective wellbeing|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Mood,11,Order,all,TRUE
2752,No,GreaterGood,ML2_Slate1_IndiaEng_execution_legal_MTurk_r.csv,mturk_india,,,2,27.182,mturk_india,mturk_india,mturk_india,India,MTurk India Workers,English,0,legal,No,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Anderson|Alter|Huang|Kay|Rottenstrich|Bauer|Miyamoto|Ross.Slate1|Critcher|VanLange|Hauser|Graham|Inbar,ID: Global self-esteem SISE|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.),11,Order,all,TRUE
2784,No,GreaterGood,ML2_Slate1_Inlab_execution_illegal_DEPLOY__UK_r.csv,winchester,,,2,19.167,winchester,winchester,winchester,UK,"University of Winchester, Winchester, Hampshire, England",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|Critcher|Rottenstrich|Bauer|Inbar|Anderson|Kay|Ross.Slate1|Miyamoto|VanLange|Hauser|Alter|Huang,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Mood,11,Order,all,TRUE
2790,No,GreaterGood,ML2_Slate1_Inlab_execution_illegal_DEPLOY__UK_r.csv,winchester,,,2,35.898,winchester,winchester,winchester,UK,"University of Winchester, Winchester, Hampshire, England",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Bauer|Anderson|Huang|Miyamoto|Alter|Rottenstrich|Kay|Ross.Slate1|Critcher|Hauser|Graham|Inbar,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Mood,11,Order,all,TRUE
2803,No,GreaterGood,ML2_Slate1_Inlab_execution_illegal_DEPLOY__UK_r.csv,winchester,,,2,46.397,winchester,winchester,winchester,UK,"University of Winchester, Winchester, Hampshire, England",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Critcher|Inbar|Rottenstrich|Huang|Kay|Bauer|Miyamoto|Ross.Slate1|Anderson|Hauser|Alter|Graham,ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: TIPI for Big-Five,11,Order,all,TRUE
2901,No,GreaterGood,ML2_Slate1_Inlab_execution_illegal_DEPLOY__UK_r.csv,winchester,,,2,20.409,winchester,winchester,winchester,UK,"University of Winchester, Winchester, Hampshire, England",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Anderson|Critcher|Kay|Inbar|Rottenstrich|Miyamoto|Huang|Alter|VanLange|Hauser|Graham|Bauer,ID: Subjective wellbeing|ID: Mood|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five,11,Order,all,TRUE
2917,No,GreaterGood,ML2_Slate1_Inlab_execution_illegal_DEPLOY__UK_r.csv,winchester,,,2,45.985,winchester,winchester,winchester,UK,"University of Winchester, Winchester, Hampshire, England",English,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Inbar|Critcher|Bauer|Kay|Miyamoto|Graham|VanLange|Anderson|Alter|Hauser|Rottenstrich|Huang,ID: Mood|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing,11,Order,all,TRUE
3023,No,GreaterGood,ML2_Slate1_Japanese_Inlab_r.csv,doshisha,,,2,62.274,doshisha,doshisha,doshisha,Japan,"Doshisha University, Kyoto, Japan",Japanese,0,legal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|VanLange|Huang|Kay|Critcher|Miyamoto|Inbar|Graham|Alter|Ross.Slate1|Hauser|Bauer|Anderson,ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Mood|ID: TIPI for Big-Five,11,Order,all,TRUE
3040,No,GreaterGood,ML2_Slate1_New_ZealandEng_online_execution_illegal_DEPLOY__vuw_r.csv,vuw,,,2,279.413,vuw,vuw,vuw,New Zealand,"Victoria University of Wellington, New Zealand",English,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Anderson|Kay|Alter|Critcher|VanLange|Huang|Inbar|Bauer|Ross.Slate1|Hauser|Graham|Rottenstrich,ID: TIPI for Big-Five|ID: Mood|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Subjective wellbeing,11,Order,all,TRUE
3043,Yes,GreaterGood,ML2_Slate1_New_ZealandEng_online_execution_illegal_DEPLOY__vuw_r.csv,vuw,,,1,23.458,vuw,vuw,vuw,New Zealand,"Victoria University of Wellington, New Zealand",English,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Graham|Bauer|Critcher|Alter|VanLange|Ross.Slate1|Rottenstrich|Anderson|Kay|Hauser|Huang|Inbar,ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing,11,Order,all,TRUE
3120,No,GreaterGood,ML2_Slate1_New_ZealandEng_online_execution_illegal_DEPLOY__vuw_r.csv,vuw,,,2,49.797,vuw,vuw,vuw,New Zealand,"Victoria University of Wellington, New Zealand",English,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|Critcher|Alter|VanLange|Inbar|Ross.Slate1|Anderson|Bauer|Kay|Miyamoto|Hauser|Rottenstrich|Huang,ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Mood,11,Order,all,TRUE
3164,No,GreaterGood,ML2_Slate1_Polish_execution_illegal__Wroclaw_r.csv,wroclaw,,,2,50.223,wroclaw,wroclaw,wroclaw,Poland,"University of Social Sciences and Humanities, Wroclaw, Poland",Polish,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Graham|Inbar|Ross.Slate1|Anderson|VanLange|Rottenstrich|Alter|Kay|Miyamoto|Hauser|Critcher|Bauer,ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Mood|ID: Cognitive reflection,11,Order,all,TRUE
3171,No,GreaterGood,ML2_Slate1_Polish_execution_illegal__Wroclaw_r.csv,wroclaw,,,2,55.446,wroclaw,wroclaw,wroclaw,Poland,"University of Social Sciences and Humanities, Wroclaw, Poland",Polish,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Alter|Graham|Miyamoto|Rottenstrich|Anderson|Ross.Slate1|Kay|Inbar|VanLange|Hauser|Bauer|Huang,ID: Global self-esteem SISE|ID: Mood|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing,11,Order,all,TRUE
3190,No,GreaterGood,ML2_Slate1_Polish_execution_illegal__Wroclaw_r.csv,wroclaw,,,2,46.204,wroclaw,wroclaw,wroclaw,Poland,"University of Social Sciences and Humanities, Wroclaw, Poland",Polish,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|Bauer|Critcher|Kay|Graham|Ross.Slate1|Inbar|VanLange|Miyamoto|Alter|Hauser|Anderson|Huang,ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Mood,11,Order,all,TRUE
3208,No,GreaterGood,ML2_Slate1_Polish_execution_illegal__Wroclaw_r.csv,wroclaw,,,2,37.932,wroclaw,wroclaw,wroclaw,Poland,"University of Social Sciences and Humanities, Wroclaw, Poland",Polish,1,illegal,Yes,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Bauer|Critcher|Alter|Inbar|Kay|Miyamoto|Graham|Rottenstrich|VanLange|Ross.Slate1|Hauser|Huang|Anderson,ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Mood,11,Order,all,TRUE
3236,No,GreaterGood,ML2_Slate1_Polish_Inlab_execution_illegal_r.csv,swps,,,2,33.795,swps,swps,swps,Poland,"Department of Psychology, SWPS University of Social Sciences and Humanities Campus Sopot, Sopot, Poland",Polish,1,illegal,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Anderson|Kay|Alter|Ross.Slate1|Graham|Rottenstrich|VanLange|Critcher|Miyamoto|Bauer|Hauser|Huang|Inbar,ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.),11,Order,all,TRUE
3264,No,GreaterGood,ML2_Slate1_Polish_Inlab_execution_illegal_r.csv,swps,,,2,47.114,swps,swps,swps,Poland,"Department of Psychology, SWPS University of Social Sciences and Humanities Campus Sopot, Sopot, Poland",Polish,1,illegal,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Bauer|Rottenstrich|Kay|Anderson|Alter|VanLange|Inbar|Miyamoto|Critcher|Graham|Hauser|Huang|Ross.Slate1,ID: Subjective wellbeing|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Mood|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.),11,Order,all,TRUE
3277,No,GreaterGood,ML2_Slate1_Polish_Inlab_execution_illegal_r.csv,swps,,,2,30.057,swps,swps,swps,Poland,"Department of Psychology, SWPS University of Social Sciences and Humanities Campus Sopot, Sopot, Poland",Polish,1,illegal,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Kay|Graham|Anderson|Ross.Slate1|Alter|Inbar|Miyamoto|Rottenstrich|Bauer|Hauser|Huang|Critcher,ID: Mood|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: TIPI for Big-Five,11,Order,all,TRUE
3284,No,GreaterGood,ML2_Slate1_Polish_Inlab_execution_illegal_r.csv,swps,,,2,52.095,swps,swps,swps,Poland,"Department of Psychology, SWPS University of Social Sciences and Humanities Campus Sopot, Sopot, Poland",Polish,1,illegal,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Alter|Critcher|Graham|Huang|Bauer|VanLange|Kay|Inbar|Anderson|Hauser|Ross.Slate1|Rottenstrich,ID: Mood|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing,11,Order,all,TRUE
3337,No,GreaterGood,ML2_Slate1_Polish_Inlab_execution_illegal_r.csv,swps,,,2,45.746,swps,swps,swps,Poland,"Department of Psychology, SWPS University of Social Sciences and Humanities Campus Sopot, Sopot, Poland",Polish,1,illegal,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Miyamoto|Kay|VanLange|Inbar|Graham|Critcher|Rottenstrich|Alter|Ross.Slate1|Hauser|Bauer|Anderson,ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Cognitive reflection,11,Order,all,TRUE
3350,No,GreaterGood,ML2_Slate1_Polish_Inlab_execution_illegal_r.csv,swps,,,2,32.049,swps,swps,swps,Poland,"Department of Psychology, SWPS University of Social Sciences and Humanities Campus Sopot, Sopot, Poland",Polish,1,illegal,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Graham|Bauer|Kay|Critcher|Anderson|Inbar|Miyamoto|Huang|Rottenstrich|Hauser|VanLange|Alter,ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Mood|ID: Subjective wellbeing,11,Order,all,TRUE
3382,No,GreaterGood,ML2_Slate1_Portugal__Portuguese_execution_illegal_r.csv,uniporto,,,2,42.816,uniporto,uniporto,uniporto,Portugal,"Universidade do Porto, Portugal",Portuguese,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|Ross.Slate1|Rottenstrich|Miyamoto|Bauer|Huang|Anderson|VanLange|Alter|Inbar|Hauser|Graham|Critcher,ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Mood|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection,11,Order,all,TRUE
3395,No,GreaterGood,ML2_Slate1_Portugal__Portuguese_execution_illegal_r.csv,uniporto,,,2,42.629,uniporto,uniporto,uniporto,Portugal,"Universidade do Porto, Portugal",Portuguese,1,illegal,Yes,Online (at home),Unable to verify (completed online) but likely mostly computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Kay|Critcher|Inbar|Rottenstrich|Alter|Graham|Anderson|Ross.Slate1|Miyamoto|Hauser|Huang|Bauer,ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection,11,Order,all,TRUE
3459,No,GreaterGood,ML2_Slate1_Serbian_inlab_r.csv,unibelgrade,,,2,86.782,unibelgrade,unibelgrade,unibelgrade,Serbia,"University of Belgrade, Belgrade, Serbia",Serbian,0,,No,In a lab,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Alter|Miyamoto|VanLange|Ross.Slate1|Anderson|Inbar|Critcher|Graham|Bauer|Hauser|Rottenstrich|Kay,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Subjective wellbeing,11,Order,all,TRUE
